 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/cd2/116Sn_in_cd2.txt

 Ion = Tin          [50] , Mass = 115.9017 amu

 Density =  1.0600E+00 g/cm3 = 1.1958E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tin          [50] , Mass = 115.9017 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.545E-01  2.869E+00      65 A        14 A        10 A   
   1.10 keV   1.620E-01  3.003E+00      68 A        14 A        10 A   
   1.20 keV   1.692E-01  3.129E+00      71 A        15 A        10 A   
   1.30 keV   1.761E-01  3.248E+00      73 A        15 A        11 A   
   1.40 keV   1.828E-01  3.361E+00      76 A        16 A        11 A   
   1.50 keV   1.892E-01  3.469E+00      78 A        16 A        12 A   
   1.60 keV   1.954E-01  3.572E+00      81 A        17 A        12 A   
   1.70 keV   2.014E-01  3.671E+00      83 A        17 A        12 A   
   1.80 keV   2.072E-01  3.765E+00      85 A        18 A        12 A   
   2.00 keV   2.185E-01  3.944E+00      90 A        18 A        13 A   
   2.25 keV   2.317E-01  4.149E+00      95 A        19 A        14 A   
   2.50 keV   2.442E-01  4.339E+00     100 A        20 A        14 A   
   2.75 keV   2.562E-01  4.514E+00     104 A        21 A        15 A   
   3.00 keV   2.676E-01  4.678E+00     109 A        22 A        16 A   
   3.25 keV   2.785E-01  4.831E+00     113 A        23 A        16 A   
   3.50 keV   2.890E-01  4.976E+00     117 A        23 A        17 A   
   3.75 keV   2.991E-01  5.112E+00     121 A        24 A        17 A   
   4.00 keV   3.089E-01  5.241E+00     125 A        25 A        18 A   
