 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ti/205Tl_in_ti.txt

 Ion = Thallium     [81] , Mass = 204.9744 amu

 Density =  4.5189E+00 g/cm3 = 5.6812E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thallium     [81] , Mass = 204.9744 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.342E-01  1.498E+00      26 A        10 A         7 A   
   1.10 keV   1.407E-01  1.579E+00      28 A        10 A         8 A   
   1.20 keV   1.470E-01  1.655E+00      28 A        11 A         8 A   
   1.30 keV   1.530E-01  1.729E+00      29 A        11 A         8 A   
   1.40 keV   1.587E-01  1.799E+00      30 A        11 A         8 A   
   1.50 keV   1.643E-01  1.866E+00      31 A        12 A         8 A   
   1.60 keV   1.697E-01  1.931E+00      32 A        12 A         9 A   
   1.70 keV   1.749E-01  1.994E+00      33 A        12 A         9 A   
   1.80 keV   1.800E-01  2.055E+00      34 A        12 A         9 A   
   2.00 keV   1.897E-01  2.171E+00      35 A        13 A         9 A   
   2.25 keV   2.012E-01  2.306E+00      37 A        14 A        10 A   
   2.50 keV   2.121E-01  2.433E+00      39 A        14 A        10 A   
   2.75 keV   2.225E-01  2.553E+00      40 A        15 A        11 A   
   3.00 keV   2.324E-01  2.666E+00      42 A        15 A        11 A   
   3.25 keV   2.419E-01  2.773E+00      43 A        16 A        11 A   
   3.50 keV   2.510E-01  2.875E+00      45 A        16 A        12 A   
   3.75 keV   2.598E-01  2.973E+00      46 A        17 A        12 A   
   4.00 keV   2.683E-01  3.067E+00      48 A        17 A        12 A   
   4.50 keV   2.846E-01  3.243E+00      50 A        18 A        13 A   
