 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/111Nb_in_mylar.txt

 Ion = Niobium      [41] , Mass = 110.9474 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Niobium      [41] , Mass = 110.9474 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.285E-01  2.536E+00      54 A        14 A        10 A   
   1.10 keV   1.348E-01  2.652E+00      56 A        14 A        10 A   
   1.20 keV   1.408E-01  2.761E+00      58 A        15 A        10 A   
   1.30 keV   1.465E-01  2.864E+00      60 A        15 A        11 A   
   1.40 keV   1.520E-01  2.962E+00      62 A        16 A        11 A   
   1.50 keV   1.574E-01  3.055E+00      64 A        16 A        11 A   
   1.60 keV   1.625E-01  3.144E+00      66 A        16 A        12 A   
   1.70 keV   1.675E-01  3.228E+00      68 A        17 A        12 A   
   1.80 keV   1.724E-01  3.310E+00      70 A        17 A        12 A   
   2.00 keV   1.817E-01  3.463E+00      74 A        18 A        13 A   
   2.25 keV   1.928E-01  3.639E+00      78 A        19 A        14 A   
   2.50 keV   2.032E-01  3.801E+00      82 A        20 A        14 A   
   2.75 keV   2.131E-01  3.951E+00      86 A        21 A        15 A   
   3.00 keV   2.226E-01  4.090E+00      90 A        21 A        16 A   
   3.25 keV   2.317E-01  4.221E+00      94 A        22 A        16 A   
   3.50 keV   2.404E-01  4.343E+00      97 A        23 A        17 A   
   3.75 keV   2.488E-01  4.458E+00     101 A        24 A        17 A   
   4.00 keV   2.570E-01  4.567E+00     104 A        24 A        18 A   
