 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/207Au_in_ni.txt

 Ion = Gold         [79] , Mass = 206.9886 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gold         [79] , Mass = 206.9886 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.495E-02  1.365E+00      14 A         6 A         5 A   
   1.10 keV   8.909E-02  1.438E+00      15 A         6 A         5 A   
   1.20 keV   9.305E-02  1.509E+00      16 A         6 A         5 A   
   1.30 keV   9.685E-02  1.576E+00      16 A         7 A         5 A   
   1.40 keV   1.005E-01  1.641E+00      17 A         7 A         5 A   
   1.50 keV   1.040E-01  1.703E+00      17 A         7 A         5 A   
   1.60 keV   1.074E-01  1.762E+00      18 A         7 A         5 A   
   1.70 keV   1.108E-01  1.820E+00      18 A         7 A         5 A   
   1.80 keV   1.140E-01  1.876E+00      18 A         8 A         6 A   
   2.00 keV   1.201E-01  1.983E+00      19 A         8 A         6 A   
   2.25 keV   1.274E-01  2.108E+00      20 A         8 A         6 A   
   2.50 keV   1.343E-01  2.225E+00      21 A         9 A         6 A   
   2.75 keV   1.409E-01  2.335E+00      22 A         9 A         7 A   
   3.00 keV   1.471E-01  2.439E+00      23 A         9 A         7 A   
   3.25 keV   1.531E-01  2.539E+00      24 A        10 A         7 A   
   3.50 keV   1.589E-01  2.633E+00      24 A        10 A         7 A   
   3.75 keV   1.645E-01  2.723E+00      25 A        10 A         7 A   
   4.00 keV   1.699E-01  2.810E+00      26 A        10 A         8 A   
   4.50 keV   1.802E-01  2.973E+00      27 A        11 A         8 A   
