 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/199Fr_in_ni.txt

 Ion = Francium     [87] , Mass = 199.0073 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Francium     [87] , Mass = 199.0073 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.162E-02  1.408E+00      14 A         6 A         4 A   
   1.10 keV   9.609E-02  1.485E+00      14 A         6 A         5 A   
   1.20 keV   1.004E-01  1.558E+00      15 A         6 A         5 A   
   1.30 keV   1.045E-01  1.628E+00      15 A         7 A         5 A   
   1.40 keV   1.084E-01  1.695E+00      16 A         7 A         5 A   
   1.50 keV   1.122E-01  1.760E+00      16 A         7 A         5 A   
   1.60 keV   1.159E-01  1.822E+00      17 A         7 A         5 A   
   1.70 keV   1.195E-01  1.882E+00      17 A         7 A         5 A   
   1.80 keV   1.229E-01  1.940E+00      18 A         7 A         5 A   
   2.00 keV   1.296E-01  2.051E+00      18 A         8 A         6 A   
   2.25 keV   1.374E-01  2.182E+00      19 A         8 A         6 A   
   2.50 keV   1.449E-01  2.304E+00      20 A         8 A         6 A   
   2.75 keV   1.519E-01  2.419E+00      21 A         9 A         6 A   
   3.00 keV   1.587E-01  2.528E+00      22 A         9 A         7 A   
   3.25 keV   1.652E-01  2.632E+00      23 A         9 A         7 A   
   3.50 keV   1.714E-01  2.731E+00      23 A        10 A         7 A   
   3.75 keV   1.774E-01  2.825E+00      24 A        10 A         7 A   
   4.00 keV   1.832E-01  2.916E+00      25 A        10 A         7 A   
   4.50 keV   1.944E-01  3.087E+00      26 A        11 A         8 A   
