 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/230Pa_in_ni.txt

 Ion = Proactinium  [91] , Mass = 230.0345 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Proactinium  [91] , Mass = 230.0345 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.789E-02  1.377E+00      15 A         6 A         4 A   
   1.10 keV   9.218E-02  1.453E+00      15 A         6 A         5 A   
   1.20 keV   9.628E-02  1.526E+00      16 A         6 A         5 A   
   1.30 keV   1.002E-01  1.595E+00      17 A         7 A         5 A   
   1.40 keV   1.040E-01  1.662E+00      17 A         7 A         5 A   
   1.50 keV   1.076E-01  1.726E+00      18 A         7 A         5 A   
   1.60 keV   1.112E-01  1.788E+00      18 A         7 A         5 A   
   1.70 keV   1.146E-01  1.848E+00      18 A         7 A         5 A   
   1.80 keV   1.179E-01  1.906E+00      19 A         7 A         6 A   
   2.00 keV   1.243E-01  2.017E+00      20 A         8 A         6 A   
   2.25 keV   1.318E-01  2.147E+00      21 A         8 A         6 A   
   2.50 keV   1.390E-01  2.270E+00      22 A         8 A         6 A   
   2.75 keV   1.457E-01  2.385E+00      22 A         9 A         6 A   
   3.00 keV   1.522E-01  2.494E+00      23 A         9 A         7 A   
   3.25 keV   1.584E-01  2.599E+00      24 A         9 A         7 A   
   3.50 keV   1.644E-01  2.698E+00      25 A        10 A         7 A   
   3.75 keV   1.702E-01  2.793E+00      26 A        10 A         7 A   
   4.00 keV   1.758E-01  2.885E+00      26 A        10 A         7 A   
   4.50 keV   1.864E-01  3.058E+00      28 A        11 A         8 A   
