 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/165Yb_in_ni.txt

 Ion = Ytterbium    [70] , Mass = 164.9353 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ytterbium    [70] , Mass = 164.9353 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.735E-02  1.377E+00      13 A         6 A         5 A   
   1.10 keV   8.112E-02  1.449E+00      14 A         6 A         5 A   
   1.20 keV   8.473E-02  1.518E+00      14 A         7 A         5 A   
   1.30 keV   8.819E-02  1.584E+00      15 A         7 A         5 A   
   1.40 keV   9.152E-02  1.647E+00      15 A         7 A         5 A   
   1.50 keV   9.473E-02  1.708E+00      16 A         7 A         5 A   
   1.60 keV   9.783E-02  1.766E+00      16 A         7 A         5 A   
   1.70 keV   1.008E-01  1.822E+00      17 A         8 A         6 A   
   1.80 keV   1.038E-01  1.876E+00      17 A         8 A         6 A   
   2.00 keV   1.094E-01  1.979E+00      18 A         8 A         6 A   
   2.25 keV   1.160E-01  2.100E+00      19 A         9 A         6 A   
   2.50 keV   1.223E-01  2.213E+00      20 A         9 A         7 A   
   2.75 keV   1.283E-01  2.319E+00      20 A         9 A         7 A   
   3.00 keV   1.340E-01  2.418E+00      21 A        10 A         7 A   
   3.25 keV   1.394E-01  2.513E+00      22 A        10 A         7 A   
   3.50 keV   1.447E-01  2.603E+00      23 A        10 A         7 A   
   3.75 keV   1.498E-01  2.689E+00      23 A        11 A         8 A   
   4.00 keV   1.547E-01  2.771E+00      24 A        11 A         8 A   
