 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/225Pa_in_ni.txt

 Ion = Proactinium  [91] , Mass = 225.0262 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Proactinium  [91] , Mass = 225.0262 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.886E-02  1.385E+00      15 A         6 A         4 A   
   1.10 keV   9.320E-02  1.461E+00      15 A         6 A         5 A   
   1.20 keV   9.734E-02  1.534E+00      16 A         6 A         5 A   
   1.30 keV   1.013E-01  1.604E+00      16 A         7 A         5 A   
   1.40 keV   1.051E-01  1.671E+00      17 A         7 A         5 A   
   1.50 keV   1.088E-01  1.735E+00      17 A         7 A         5 A   
   1.60 keV   1.124E-01  1.797E+00      18 A         7 A         5 A   
   1.70 keV   1.159E-01  1.857E+00      18 A         7 A         5 A   
   1.80 keV   1.192E-01  1.915E+00      19 A         7 A         5 A   
   2.00 keV   1.257E-01  2.027E+00      19 A         8 A         6 A   
   2.25 keV   1.333E-01  2.157E+00      20 A         8 A         6 A   
   2.50 keV   1.405E-01  2.280E+00      21 A         8 A         6 A   
   2.75 keV   1.474E-01  2.396E+00      22 A         9 A         6 A   
   3.00 keV   1.539E-01  2.506E+00      23 A         9 A         7 A   
   3.25 keV   1.602E-01  2.610E+00      24 A         9 A         7 A   
   3.50 keV   1.662E-01  2.710E+00      25 A        10 A         7 A   
   3.75 keV   1.721E-01  2.805E+00      25 A        10 A         7 A   
   4.00 keV   1.777E-01  2.897E+00      26 A        10 A         7 A   
   4.50 keV   1.885E-01  3.070E+00      27 A        11 A         8 A   
