 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/156Tb_in_ni.txt

 Ion = Terbium      [65] , Mass = 155.9248 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 155.9248 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.612E-02  1.359E+00      13 A         6 A         5 A   
   1.10 keV   7.984E-02  1.430E+00      14 A         7 A         5 A   
   1.20 keV   8.339E-02  1.497E+00      14 A         7 A         5 A   
   1.30 keV   8.680E-02  1.562E+00      15 A         7 A         5 A   
   1.40 keV   9.007E-02  1.623E+00      15 A         7 A         5 A   
   1.50 keV   9.323E-02  1.682E+00      16 A         7 A         5 A   
   1.60 keV   9.629E-02  1.738E+00      16 A         8 A         6 A   
   1.70 keV   9.925E-02  1.793E+00      16 A         8 A         6 A   
   1.80 keV   1.021E-01  1.846E+00      17 A         8 A         6 A   
   2.00 keV   1.077E-01  1.946E+00      18 A         8 A         6 A   
   2.25 keV   1.142E-01  2.062E+00      19 A         9 A         6 A   
   2.50 keV   1.204E-01  2.171E+00      19 A         9 A         7 A   
   2.75 keV   1.262E-01  2.274E+00      20 A         9 A         7 A   
   3.00 keV   1.319E-01  2.370E+00      21 A        10 A         7 A   
   3.25 keV   1.372E-01  2.461E+00      22 A        10 A         7 A   
   3.50 keV   1.424E-01  2.548E+00      23 A        10 A         8 A   
   3.75 keV   1.474E-01  2.631E+00      23 A        11 A         8 A   
   4.00 keV   1.522E-01  2.709E+00      24 A        11 A         8 A   
   4.50 keV   1.615E-01  2.858E+00      25 A        12 A         8 A   
