 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/188Ir_in_ni.txt

 Ion = Iridium      [77] , Mass = 187.9588 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iridium      [77] , Mass = 187.9588 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.577E-02  1.382E+00      14 A         6 A         5 A   
   1.10 keV   8.996E-02  1.456E+00      14 A         6 A         5 A   
   1.20 keV   9.396E-02  1.527E+00      15 A         7 A         5 A   
   1.30 keV   9.779E-02  1.594E+00      15 A         7 A         5 A   
   1.40 keV   1.015E-01  1.659E+00      16 A         7 A         5 A   
   1.50 keV   1.050E-01  1.721E+00      16 A         7 A         5 A   
   1.60 keV   1.085E-01  1.781E+00      17 A         7 A         5 A   
   1.70 keV   1.118E-01  1.838E+00      17 A         7 A         5 A   
   1.80 keV   1.151E-01  1.894E+00      18 A         8 A         6 A   
   2.00 keV   1.213E-01  2.001E+00      18 A         8 A         6 A   
   2.25 keV   1.287E-01  2.126E+00      19 A         8 A         6 A   
   2.50 keV   1.356E-01  2.242E+00      20 A         9 A         6 A   
   2.75 keV   1.422E-01  2.352E+00      21 A         9 A         7 A   
   3.00 keV   1.486E-01  2.456E+00      22 A         9 A         7 A   
   3.25 keV   1.546E-01  2.555E+00      23 A        10 A         7 A   
   3.50 keV   1.605E-01  2.649E+00      23 A        10 A         7 A   
   3.75 keV   1.661E-01  2.739E+00      24 A        10 A         7 A   
   4.00 keV   1.715E-01  2.824E+00      25 A        11 A         8 A   
   4.50 keV   1.819E-01  2.986E+00      26 A        11 A         8 A   
