 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/al/114Ru_in_al.txt

 Ion = Ruthenium    [44] , Mass = 113.9246 amu

 Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ruthenium    [44] , Mass = 113.9246 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.881E-02  1.889E+00      34 A        12 A         9 A   
   1.10 keV   8.266E-02  1.978E+00      35 A        13 A         9 A   
   1.20 keV   8.633E-02  2.062E+00      36 A        13 A        10 A   
   1.30 keV   8.986E-02  2.141E+00      38 A        14 A        10 A   
   1.40 keV   9.325E-02  2.216E+00      39 A        14 A        10 A   
   1.50 keV   9.652E-02  2.288E+00      40 A        15 A        11 A   
   1.60 keV   9.969E-02  2.356E+00      42 A        15 A        11 A   
   1.70 keV   1.028E-01  2.422E+00      43 A        16 A        11 A   
   1.80 keV   1.057E-01  2.485E+00      44 A        16 A        12 A   
   2.00 keV   1.115E-01  2.604E+00      46 A        17 A        12 A   
   2.25 keV   1.182E-01  2.741E+00      49 A        17 A        13 A   
   2.50 keV   1.246E-01  2.867E+00      51 A        18 A        13 A   
   2.75 keV   1.307E-01  2.984E+00      54 A        19 A        14 A   
   3.00 keV   1.365E-01  3.094E+00      56 A        20 A        14 A   
   3.25 keV   1.421E-01  3.196E+00      59 A        20 A        15 A   
   3.50 keV   1.474E-01  3.293E+00      61 A        21 A        16 A   
   3.75 keV   1.526E-01  3.384E+00      63 A        22 A        16 A   
   4.00 keV   1.576E-01  3.470E+00      65 A        22 A        17 A   
   4.50 keV   1.672E-01  3.631E+00      69 A        24 A        17 A   
