 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/174Ho_in_kapton.txt

 Ion = Holmium      [67] , Mass = 173.9508 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Holmium      [67] , Mass = 173.9508 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.110E-01  2.440E+00      57 A        11 A         8 A   
   1.10 keV   3.262E-01  2.565E+00      59 A        12 A         8 A   
   1.20 keV   3.407E-01  2.683E+00      61 A        12 A         9 A   
   1.30 keV   3.546E-01  2.796E+00      63 A        13 A         9 A   
   1.40 keV   3.680E-01  2.904E+00      65 A        13 A         9 A   
   1.50 keV   3.809E-01  3.007E+00      67 A        13 A         9 A   
   1.60 keV   3.934E-01  3.107E+00      69 A        14 A        10 A   
   1.70 keV   4.055E-01  3.202E+00      71 A        14 A        10 A   
   1.80 keV   4.172E-01  3.294E+00      73 A        14 A        10 A   
   2.00 keV   4.398E-01  3.469E+00      76 A        15 A        11 A   
   2.25 keV   4.665E-01  3.673E+00      80 A        16 A        11 A   
   2.50 keV   4.917E-01  3.863E+00      84 A        17 A        12 A   
   2.75 keV   5.157E-01  4.041E+00      88 A        17 A        12 A   
   3.00 keV   5.386E-01  4.208E+00      92 A        18 A        13 A   
   3.25 keV   5.606E-01  4.366E+00      95 A        18 A        13 A   
   3.50 keV   5.818E-01  4.516E+00      98 A        19 A        13 A   
   3.75 keV   6.022E-01  4.659E+00     101 A        20 A        14 A   
