 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/216Bi_in_kapton.txt

 Ion = Bismuth      [83] , Mass = 216.0063 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Bismuth      [83] , Mass = 216.0063 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.409E-01  2.330E+00      61 A        11 A         8 A   
   1.10 keV   3.576E-01  2.455E+00      63 A        11 A         8 A   
   1.20 keV   3.735E-01  2.573E+00      65 A        12 A         8 A   
   1.30 keV   3.887E-01  2.686E+00      68 A        12 A         8 A   
   1.40 keV   4.034E-01  2.795E+00      70 A        13 A         9 A   
   1.50 keV   4.176E-01  2.899E+00      72 A        13 A         9 A   
   1.60 keV   4.313E-01  2.999E+00      74 A        13 A         9 A   
   1.70 keV   4.445E-01  3.096E+00      76 A        14 A         9 A   
   1.80 keV   4.574E-01  3.190E+00      78 A        14 A        10 A   
   2.00 keV   4.822E-01  3.368E+00      81 A        14 A        10 A   
   2.25 keV   5.114E-01  3.577E+00      85 A        15 A        11 A   
   2.50 keV   5.391E-01  3.772E+00      89 A        16 A        11 A   
   2.75 keV   5.654E-01  3.955E+00      93 A        17 A        11 A   
   3.00 keV   5.905E-01  4.129E+00      97 A        17 A        12 A   
   3.25 keV   6.146E-01  4.294E+00     100 A        18 A        12 A   
   3.50 keV   6.378E-01  4.451E+00     103 A        18 A        13 A   
   3.75 keV   6.602E-01  4.600E+00     107 A        19 A        13 A   
