 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/198Os_in_be.txt

 Ion = Osmium       [76] , Mass = 197.9747 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Osmium       [76] , Mass = 197.9747 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.120E-01  2.404E+00      46 A         7 A         5 A   
   1.10 keV   3.273E-01  2.527E+00      47 A         8 A         5 A   
   1.20 keV   3.418E-01  2.645E+00      49 A         8 A         5 A   
   1.30 keV   3.558E-01  2.757E+00      51 A         8 A         6 A   
   1.40 keV   3.692E-01  2.864E+00      52 A         8 A         6 A   
   1.50 keV   3.822E-01  2.967E+00      54 A         9 A         6 A   
   1.60 keV   3.947E-01  3.066E+00      56 A         9 A         6 A   
   1.70 keV   4.068E-01  3.161E+00      57 A         9 A         6 A   
   1.80 keV   4.186E-01  3.252E+00      58 A         9 A         6 A   
   2.00 keV   4.413E-01  3.427E+00      61 A        10 A         7 A   
   2.25 keV   4.680E-01  3.630E+00      64 A        10 A         7 A   
   2.50 keV   4.934E-01  3.819E+00      67 A        11 A         7 A   
   2.75 keV   5.174E-01  3.996E+00      70 A        11 A         8 A   
   3.00 keV   5.404E-01  4.163E+00      73 A        12 A         8 A   
   3.25 keV   5.625E-01  4.321E+00      76 A        12 A         8 A   
   3.50 keV   5.837E-01  4.471E+00      79 A        12 A         8 A   
   3.75 keV   6.042E-01  4.614E+00      81 A        13 A         9 A   
   4.00 keV   6.240E-01  4.750E+00      84 A        13 A         9 A   
   4.50 keV   6.619E-01  5.005E+00      88 A        14 A        10 A   
