 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/68As_in_si.txt

 Ion = Arsenic      [33] , Mass = 67.93678 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 67.93678 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.137E-02  1.800E+00      33 A        16 A        11 A   
   1.10 keV   9.583E-02  1.877E+00      35 A        16 A        12 A   
   1.20 keV   1.001E-01  1.948E+00      36 A        17 A        12 A   
   1.30 keV   1.042E-01  2.016E+00      38 A        18 A        13 A   
   1.40 keV   1.081E-01  2.080E+00      39 A        18 A        13 A   
   1.50 keV   1.119E-01  2.140E+00      41 A        19 A        14 A   
   1.60 keV   1.156E-01  2.198E+00      42 A        19 A        14 A   
   1.70 keV   1.191E-01  2.252E+00      43 A        20 A        14 A   
   1.80 keV   1.226E-01  2.304E+00      45 A        20 A        15 A   
   2.00 keV   1.292E-01  2.402E+00      47 A        21 A        16 A   
   2.25 keV   1.371E-01  2.514E+00      50 A        23 A        16 A   
   2.50 keV   1.445E-01  2.615E+00      53 A        24 A        17 A   
   2.75 keV   1.515E-01  2.709E+00      56 A        25 A        18 A   
   3.00 keV   1.583E-01  2.795E+00      59 A        26 A        19 A   
   3.25 keV   1.647E-01  2.875E+00      61 A        27 A        20 A   
   3.50 keV   1.709E-01  2.950E+00      64 A        28 A        20 A   
   3.75 keV   1.769E-01  3.020E+00      67 A        29 A        21 A   
   4.00 keV   1.827E-01  3.086E+00      69 A        30 A        22 A   
   4.50 keV   1.938E-01  3.207E+00      74 A        31 A        23 A   
